author,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total,ratio
Miles Osborne,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Milind Tambe,0,3,0,2,2,5,1,5,7,8,0,33,0.455
Milos Hauskrecht,0,0,0,1,0,0,1,0,3,2,0,7,0.714
Milos Radovanovic,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Min Gong,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Min Joon Seo,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Min Li,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Min Qin,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Min Sun,0,1,0,0,0,0,0,0,0,0,1,2,0.500
Min Xiao,0,0,0,0,0,1,0,1,0,0,0,2,0.000
Min Yang,0,0,0,0,0,0,0,0,1,0,3,4,1.000
Min Yao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Min Zhang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Min Zhang 0005,0,0,0,0,1,0,1,0,0,0,0,2,0.000
Min Zhang 0006,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Min-Ling Zhang,1,0,0,0,0,0,0,0,0,1,1,3,0.667
Min-Yen Kan,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Ming C. Lin,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Ming Hou,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ming Kong,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Ming Li,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ming Lin,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Ming Liu 0004,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ming Mao,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Ming Shao,0,0,0,0,0,0,1,1,0,3,0,5,0.600
Ming Sun,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Ming Xue,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Ming Yang,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Ming Yin,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Ming Zeng,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Ming Zhang 0004,0,0,0,0,1,0,1,1,1,1,0,5,0.400
Ming Zhou,1,0,0,0,1,1,0,0,1,2,2,8,0.625
Ming Zhou 0001,0,0,0,0,0,2,2,3,1,1,0,9,0.222
Ming-Ching Chang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ming-Wei Chang,0,2,0,0,0,0,0,0,0,0,0,2,0.000
Mingdong Ou,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Minghai Chen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Minghao Yin,1,1,0,1,3,0,0,0,0,1,0,7,0.143
Minghui Cai,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Minghui Li,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Minghui Liao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Minghui Wu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mingkui Tan,0,0,0,0,0,1,0,0,0,1,1,3,0.667
Mingming Gong,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mingsheng Long,0,0,0,0,0,2,0,0,0,2,2,6,0.667
Mingsheng Ying,1,1,0,1,0,0,0,0,0,0,0,3,0.000
Mingtao Pei,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Mingyan Liu,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Mingyang Li,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Mingyang Ling,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mingyi Zhang,0,0,0,0,1,1,0,0,0,0,0,2,0.000
Mingyong Gao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mingyu Fan,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Mingyu Guo,0,0,0,1,1,0,0,1,0,0,0,3,0.000
Mingyu Xiao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mingzhi Dong,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Mingzhi Mao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Minh Binh Do,0,2,0,0,0,0,0,0,0,0,0,2,0.000
Minh Dao-Tran,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Minh Do,0,0,0,0,0,0,0,1,0,1,0,2,0.500
Minlie Huang,0,0,0,1,0,1,0,0,0,1,1,4,0.500
Minmin Chen,0,1,0,0,0,0,0,0,1,0,0,2,0.500
Minming Li,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Minnan Luo,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mino De Raj,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Minsu Cho,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Minyi Guo,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Miquel Ramírez,0,0,0,1,0,0,0,0,1,0,0,2,0.500
Miranda Jane Emery,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Mirella Lapata,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Miroslav Bogdanovic,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Miroslaw Truszczynski,1,1,0,1,0,0,2,0,2,0,0,7,0.286
Mirwaes Wahabzada,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Misha Denil,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mishal Dholakia,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mitesh M. Khapra,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Mithun Chakraborty,0,0,0,0,0,0,1,0,1,0,0,2,0.500
Mitra Mohtarami,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Mitsunori Ogihara,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Mitsuru Ishizuka,2,3,0,0,1,1,0,0,0,0,0,7,0.000
Mo Chen,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Moath Jarrah,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Moez Draief,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Mohamed Ahmed Sherif,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mohamed Eldawy,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Mohamed Elhoseiny,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Mohamed Elkawkagy,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Mohamed F. Ghalwash,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Mohamed Hamza Ibrahim,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mohamed Ishmael Diwan Belghazi,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mohamed Morsey,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Mohamed Réda Saïdi,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Mohamed Siala 0002,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Mohammad Abu Alsheikh,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mohammad Akbari,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mohammad Ghavamzadeh,0,0,0,0,0,1,0,0,1,0,2,4,0.750
Mohammad Ghodsi,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mohammad Hossein Rohban,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Mohammad Mahdi Ghassemi,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mohammad Raihanul Islam,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mohammad Rashedul Hasan,0,0,0,0,0,0,1,0,1,0,0,2,0.500
Mohammad Raza,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Mohammad Rostami,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mohammad Taghi Hajiaghayi,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Mohammad Taghi Manzuri,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Mohammad Tanvir Irfan,0,0,0,0,1,0,0,0,0,0,1,2,0.500
MohammadHossein Bateni,0,0,0,0,0,0,0,0,0,0,1,1,1.000
MohammadTaghi Hajiaghayi,0,0,0,0,1,0,0,0,0,1,2,4,0.750
Mohammed Alsuhaibani,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mohan S. Kankanhalli,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mohan Sridharan,0,0,0,0,0,1,0,1,0,0,1,3,0.333
Mohcine Madkour,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mohit Bansal,0,0,0,0,0,0,0,0,0,1,2,3,1.000
Mohit Iyyer,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Moinul Morshed Porag Chowdhury,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mong-Li Lee,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Monika Akbar,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Mor Vered,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Moritz Göbelbecker,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Moritz Meenen,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Moritz Weiten,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Morteza Dehghani,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Morteza Haghir Chehreghani,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Morteza Lahijanian,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Morteza Zadimoghaddam,0,0,0,0,0,0,1,0,0,0,1,2,0.500
Moses Kingston,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Moshe Bitan,0,0,0,0,0,0,1,0,0,0,1,2,0.500
Moshe Koppel,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Moshe Tennenholtz,2,0,0,2,0,1,7,0,0,0,1,13,0.077
Moshe Y. Vardi,0,0,0,1,0,0,0,1,1,2,1,6,0.667
Motonobu Kanagawa,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Mrinal Kanti Das,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mu Li,0,0,0,0,0,0,0,2,0,0,0,2,0.000
Mu-Woong Lee,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Mubarak Shah,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Muddasser Alam,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Muhammad Aurangzeb Ahmad,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Muhammad Rizwan Saeed,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Muhammad Usman Arif,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Muhammad Wajahat Hussain,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Muhammad Yousefnezhad,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Muhammed Uluyol,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Muhannad Al-Omari,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Mulin Chen,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Munindar P. Singh,2,2,0,0,0,0,1,0,1,0,1,7,0.286
Muralikrishna Sridhar,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Murat A. Erdogdu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Murat Demirbas,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Murat Kocaoglu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Murat Sensoy,1,0,0,0,0,1,0,0,0,0,0,2,0.000
Muriel Foulonneau,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Murilo Saraiva de Queiroz,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Murray Campbell,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Murthy Devarakonda,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mushthofa Mushthofa,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Mustafa A. Ghazi,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mustafa Al-Bakri,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mustafa Bilgic 0001,1,0,0,1,0,0,0,1,0,1,0,4,0.250
Mustafa Misir,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Mustafa Tolga Eren,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Muthu Kumar Chandrasekaran,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Muthukumaran Chandrasekaran,0,0,0,0,1,0,0,0,0,2,1,4,0.750
Muyun Yang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Mykel J. Kochenderfer,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Myoung-Wan Koo,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Myounghoon Jeon,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Myung-Duk Hong,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Myung-Hyun Ga,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Myungha Jang,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Márcia Baptista,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Mário Escarce Junior,0,0,0,0,0,0,0,0,0,1,0,1,1.000
N. Serdar Uckun,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Na Dai,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Na Fu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Na Zhao,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nabil Layaïda,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Nacer Khalil,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nadav Aharony,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nadeschda Nikitina,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nadia Fawaz,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nadia Najjar,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Nadin Kökciyan,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nadja Betzler,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Nadji Allan,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Nahid Jafari,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nahla Ben Amor,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nahom Muluneh,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Naiqi Li,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Naiyan Wang,0,0,0,0,2,0,0,0,0,0,0,2,0.000
Nan Duan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nan Jiang,0,0,0,0,0,0,0,0,1,1,1,3,1.000
Nan Li 0001,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Nan Mou,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nan Yang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nan Ye,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nana Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nancy Templeton,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nando de Freitas,0,0,0,0,0,1,0,0,1,0,0,2,0.500
Nannan Wu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Naoaki Okazaki,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Naonori Ueda,0,0,0,0,0,0,1,0,0,1,1,3,0.667
Naoto Ohsaka,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Narayan Bhamidipati,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Narayanan Sadagopan,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Naren Ramakrishnan,0,0,0,0,1,1,2,0,1,4,1,10,0.600
Naren Sundaravaradan,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nasolo Ravoanjanahry,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nassir Navab,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Natalia Flerova,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Natalia Hernandez-Gardiol,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Natalie Fridman,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Natalie Paige Parde,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Natalie Parde,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Natasa Milic-Frayling,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Natasha Alechina,1,0,0,0,0,0,1,0,1,0,1,4,0.500
Nate Derbinsky,0,0,0,0,2,2,0,0,2,2,1,9,0.556
Nate Soares,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Nathalie Japkowicz,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nathalie Pernelle,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nathan Denny,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nathan E. Rosenblum,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Nathan Gilbert,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Nathan Nan Liu,0,0,0,1,1,1,0,0,0,0,0,3,0.000
Nathan R. Sturtevant,1,0,0,2,2,3,1,2,0,2,2,15,0.267
Nathan Robinson,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Nathan S. Netanyahu,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Nathanael Chambers,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nathanael Fillmore,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nathanael Hyafil,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nathaniel Gemelli,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Nathaniel Korda,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nattapong Thammasan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nausheen Fatma,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Naveen Arivazhagan,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Naveen Nair,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Navid Bazzazzadeh,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Navin Goyal,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Navot Akiva,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nawal Benabbou,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nazgol Tavabi,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nazli Goharian,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Ndapandula Nakashole,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Neal Jean,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Neal Lewis,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Neda Shahidi,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Neelay Shah,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Neeldhara Misra,0,0,0,0,0,0,0,1,0,2,0,3,0.667
Neetha Pai,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Negar Ghourchian,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Neha Prabhugaonkar,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Neha Sugandh,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Neil Burch,1,1,0,0,1,2,0,2,0,0,0,7,0.000
Neil Immerman,0,1,0,0,2,0,0,0,0,0,0,3,0.000
Neil Newman,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Neil Yorke-Smith,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nemanja Djuric,0,0,0,0,0,1,0,1,0,0,0,2,0.000
Nenghai Yu,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Neo D. Martinez,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Nesreen K. Ahmed,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Ness B. Shroff,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Nestor Rychtyckyj,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nevin L. Zhang,0,0,0,0,0,0,0,0,0,1,2,3,1.000
Nevin Lianwen Zhang,0,1,0,0,0,0,0,0,1,0,0,2,0.500
Newton Howard,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Ngo Anh Vien,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nguyen Tuan Duc,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nguyen Viet Cuong,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nguyen Xuan Vinh,0,0,0,0,0,0,0,1,0,0,0,1,0.000
NhatHai Phan,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ni Lao,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nian Liu,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Nic Wilson,0,1,0,0,0,0,0,0,0,0,1,2,0.500
Nichola Lowe,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nicholas D. Lane,0,0,0,1,0,1,0,0,0,0,0,2,0.000
Nicholas Generous,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Nicholas Jacek,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Nicholas Jing Yuan,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Nicholas Johnson,0,0,0,0,0,0,1,1,0,0,0,2,0.000
Nicholas L. Cassimatis,1,0,0,1,0,0,0,0,0,0,0,2,0.000
Nicholas Mattei,0,0,0,0,0,0,1,2,1,3,0,7,0.571
Nicholas R. Jennings,3,2,0,4,3,5,0,2,3,1,1,24,0.208
Nicholas Rizzolo,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Nicholas Robert Jennings,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nicholas Roy,0,1,0,2,1,0,0,0,0,0,0,4,0.000
Nicholas Ruozzi,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nicholas Scott Mattei,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nichole Barger,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nick Degens,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Nick Gisolfi,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Nick Hawes,1,0,0,0,0,1,0,0,1,0,0,3,0.333
Nick Walker,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nico Roos,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Nicola Basilico,0,0,0,1,1,1,0,0,0,1,1,5,0.400
Nicola Gatti 0001,0,0,0,1,3,1,3,2,0,3,3,16,0.375
Nicola Kuijpers,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nicola Leone,0,1,0,1,0,0,0,0,0,0,1,3,0.333
Nicolas Beldiceanu,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Nicolas Christin,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nicolas Drougard,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Nicolas Evreux,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nicolas Maudet,1,0,0,1,0,0,1,0,0,1,0,4,0.250
Nicolas Padoy,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Nicolas Rivera,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nicolas S. Lambert,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nicolas Schmidt,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Nicolas Schwind,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nicole Immorlica,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nicole Nichols,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nicole Sintov,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Nicolás D. Rotstein,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Nicolò Cesa-Bianchi,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nicu Sebe,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Nigel Shadbolt,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nihar B. Shah,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nika Haghtalab,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Niket Tandon,0,0,0,0,1,0,0,1,1,1,0,4,0.500
Nikhil S. Rao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Niki Trigoni,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Niklas Eén,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nikolai Yakovenko,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nikolaos Tziortziotis,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nikolay Laptev,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Nikos Dimaresis,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nikos Mamoulis,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Nikunj C. Oza,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Nil Geisweiller,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nilanjan Chakraborty,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Nileena Velappan,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nilesh N. Dalvi,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Nilesh Shah,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nils Yannick Hammerla,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nilufer Onder,0,1,0,0,0,0,1,0,0,0,0,2,0.000
Nima Taghipour,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Nimar S. Arora,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Nimrod Talmon,0,0,0,0,0,0,0,0,1,2,2,5,1.000
Nina Ghanbari Ghooshchi,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nina L. Lanza,0,0,0,0,0,0,1,0,0,1,0,2,0.500
Nina Narodytska,0,0,0,1,2,1,2,2,1,0,0,9,0.111
Ning Chen,0,0,0,0,0,2,0,1,0,3,1,7,0.571
Ning Ding,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Ning Kang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Ning Liu,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Ning Zhang,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Ninghang Hu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nipun Batra 0001,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nir Lipovetzky,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Nir Oren,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Nir Pochter,0,1,0,1,2,0,0,0,0,0,0,4,0.000
Nirav Ajmeri,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nirmal Ravi Kumar,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Nirmalie Wiratunga,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nirmit Desai,2,1,0,0,0,0,0,0,0,0,0,3,0.000
Nirvana Tikku,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Nisarg Shah 0001,0,0,0,0,0,0,0,3,1,1,1,6,0.500
Nishant Shukla,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nishant Subramani,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Nitesh V. Chawla,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Nitin Gautam,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Nitin Jain,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Niveda Krishnamoorthy,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Niyati Chhaya,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Noa Agmon,0,0,0,0,3,0,0,1,0,0,0,4,0.000
Noah A. Smith,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Noah Bayless,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Noah D. Goodman,0,0,0,0,0,0,0,0,0,1,0,1,1.000
