author,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total,ratio
Teng Zhang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tengfei Ma,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tengfei Zhou,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tengjiao Wang,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Tengyao Wang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tengyu Ma,0,0,0,0,0,0,0,1,2,2,2,7,0.857
Tengyuan Liang,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Teodor Mihai Moldovan,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Teodor Vanislavov Marinov,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Teodora Baras,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Teppo Mikael Niinimäki,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Terence Critchlow,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Terence D. Sanger,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Teresa Maria Breyer,0,0,0,2,0,0,0,0,0,0,0,2,0.000
Teresa Wu,0,1,2,0,2,0,0,0,0,0,0,5,0.000
Tereza Iofciu,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Terran Lane,2,2,0,0,1,1,0,0,0,0,0,6,0.000
Terrance Swift,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Terrence C. Stewart,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Terrence W. K. Mak,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Terry Koo,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Terry R. Payne,1,0,0,0,0,0,0,0,1,1,0,3,0.667
Teruko Mitamura,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tetsunari Inamura,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Tetsuro Morimura,0,0,1,0,0,1,1,1,0,0,0,4,0.000
Tetsuya Ogata,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Tetsuya Sakai,1,2,1,0,1,3,6,0,0,3,3,20,0.300
Thach-Thao Duong,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Thad Starner,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thaer Samar,0,0,0,0,0,0,0,2,0,0,0,2,0.000
Thahir Mohamed,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thammanit Pipatsrisawat,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Thanapon Noraset,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thanawin Rakthanmanon,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Thang D. Bui,0,0,0,0,0,0,0,1,1,0,1,3,0.667
Thanh Hong Nguyen,0,0,0,0,0,1,1,1,0,5,0,8,0.625
Thanh Phu Tran,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Thanh T. Ngo,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Thanh Tien Vu,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Thanh Tran 0001,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Thanuka L. Wickramarathne,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Thao P. Nghiem,0,0,0,0,0,0,0,0,0,0,1,1,1.000
The Anh Han,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Themis Palpanas,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Theo P. van der Weide,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Theo Pavlakou,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Theodor Misiakiewicz,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Theodore Elhourani,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Theodore J. Perkins,0,0,1,0,0,0,0,1,0,0,0,2,0.000
Theodore Kalamboukis,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Theodore Patkos,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Theodore Vasiloudis,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Theodoros Damoulas,0,0,0,0,0,0,1,0,2,0,0,3,0.667
Theodoros Evgeniou,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Theodoros Lappas,0,0,2,1,1,3,0,2,0,0,0,9,0.000
Theodoros Tsiligkaridis,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Theofanis Karaletsos,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Theophane Weber,0,0,0,0,0,0,0,0,1,1,2,4,1.000
Theresa Csar,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thi-Bich-Hanh Dao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thiago B. Costa,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thiago Salles,0,0,1,1,0,0,0,0,1,1,1,5,0.600
Thibault Gateau,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thibault Lesieur,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thibault de Swarte,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thibaut Horel,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thibaut Lienart,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thierry Artières,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thierry Bertin-Mahieux,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thierry Denoeux,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Thierson Couto Rosa,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thijs Laarhoven,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thilo Böhm,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thilo Hörnle,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thinh P. Nguyen,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Thodoris Lykouris,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thomas A. J. Schweiger,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thomas A. Lasko,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas A. Montgomery,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thomas A. Trikalinos,0,0,0,1,0,0,0,1,0,0,0,2,0.000
Thomas Anderson Keller,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thomas Andreas Meyer,0,2,0,0,0,0,0,0,0,1,0,3,0.333
Thomas Anthony,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Apker,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thomas Arnold,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thomas B. Schön,0,0,0,0,0,1,1,1,0,0,1,4,0.250
Thomas Bernecker,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Thomas Bittner,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thomas Bonald,0,0,0,0,0,0,1,0,0,0,1,2,0.500
Thomas Borchert,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Thomas Boucher,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas Brennan,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Thomas Breuel,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Brox,0,0,0,0,0,0,0,1,0,3,0,4,0.750
Thomas Burris,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Thomas Bühler,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Thomas C. Bailey,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Thomas Capelle,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas Caridroit,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Chang,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thomas Crook,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Thomas D. Griffin,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Thomas Demeester,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thomas Dorin,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Dueholm Hansen,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Thomas E. Allen,0,0,0,0,0,0,1,1,1,2,0,5,0.600
Thomas Eiter,2,3,0,4,0,1,1,2,1,1,0,15,0.133
Thomas Emrys Williams,0,0,0,0,0,0,1,1,0,0,0,2,0.000
Thomas Erickson,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thomas Euler,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas F. Icard III,0,0,0,1,0,0,0,0,0,0,1,2,0.500
Thomas F. La Porta,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thomas F. Stahovich,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Thomas Finley,1,0,0,0,0,0,0,0,1,0,1,3,0.667
Thomas Furmston,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Thomas G. Dietterich,0,1,0,1,3,1,4,1,1,0,0,12,0.083
Thomas Geier,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas Gärtner,0,0,0,0,2,1,0,0,0,1,2,6,0.500
Thomas H. Lotze,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Thomas Hofmann,0,0,0,0,0,0,0,1,2,1,1,5,0.800
Thomas Holleczek,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas J. Walsh,0,1,0,1,1,0,0,0,0,0,0,3,0.000
Thomas Jaksch,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Thomas K. Harris,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thomas Kalinowski,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thomas Keller 0001,0,0,0,1,0,0,0,0,1,0,1,3,0.667
Thomas Klüpfel,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas Kollar,0,1,0,0,1,1,0,0,0,0,0,3,0.000
Thomas Krennwallner,0,0,0,1,0,0,1,0,0,0,0,2,0.000
Thomas L. Dean,1,0,0,0,0,1,0,0,0,0,0,2,0.000
Thomas L. Griffiths,2,5,3,1,4,2,1,1,0,0,1,20,0.050
Thomas Laurent 0001,0,0,0,0,0,1,1,0,0,1,0,3,0.333
Thomas Lauvaux,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Leo McCluskey,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thomas Linsbichler,0,0,0,0,0,0,0,1,0,1,1,3,0.667
Thomas Liu,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thomas Low,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Thomas Lukasiewicz,0,0,0,1,0,1,1,2,1,4,1,11,0.545
Thomas Léauté,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Thomas Lüke,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thomas Mahoney,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Moscibroda,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Thomas Naselaris,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Thomas Neumann 0001,1,2,0,0,0,0,0,0,0,0,0,3,0.000
Thomas Nowotny,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Thomas P. Hayes,1,2,0,0,0,0,0,0,0,0,0,3,0.000
Thomas P. Parnell,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Peel,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Thomas Pfeiffer,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Thomas Ploetz,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas Powers,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thomas R. Hinrichs,0,0,0,0,0,1,0,1,0,0,0,2,0.000
Thomas R. Lynam,2,0,0,0,0,0,0,0,0,0,0,2,0.000
Thomas Rocher,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Thomas Roelleke,0,1,0,0,0,2,1,0,0,0,0,4,0.000
Thomas Roth-Berghofer,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thomas Rutten,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Ryan Hoens,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Thomas S. Huang,0,0,0,0,1,1,1,2,1,3,1,10,0.500
Thomas Schiex,0,1,0,0,0,1,0,0,0,0,0,2,0.000
Thomas Schmitz,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas Schneider 0002,0,0,0,1,1,0,0,2,0,0,0,4,0.000
Thomas Schwentick,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Thomas Seidl 0001,0,1,1,0,1,3,0,1,0,0,0,7,0.000
Thomas Serre,0,0,0,0,0,0,1,0,0,1,0,2,0.500
Thomas Steinke,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Thomas Strohmann,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Thomas Stützle,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thomas Thesen,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Thomas Tran,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Thomas Unterthiner,0,0,0,0,0,0,0,0,1,0,2,3,1.000
Thomas Vanck,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Thomas Vandal,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Voegele,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thomas Voice,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Thomas Way,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Wilhelm,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Thomas Wilhelm-Stein,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Thomas Wölfl,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thomas gotnes,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Thoralf M. Sundt,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thore Graepel,1,1,1,1,0,1,1,0,0,0,2,8,0.250
Thorsten Doliwa,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Thorsten Joachims,3,1,2,1,1,2,3,1,1,3,1,19,0.263
Thrivikrama Taula,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Thubi H. A. Kolobe,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Thuy Vu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Théodore Bluche,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tiago De Lima,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Tiago Rodrigues,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Tiago Stegun Vaquero,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Tiago Veiga,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tiago de Lima,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tian Gao,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tian Han,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tian Lan,0,0,0,1,0,0,1,0,0,0,0,2,0.000
Tian Lin,0,0,0,0,0,0,0,1,1,1,0,3,0.667
Tian Tian 0001,0,0,0,0,0,0,0,0,1,1,1,3,1.000
Tian Xia,0,0,0,0,0,0,2,1,0,0,0,3,0.000
Tian Yu Liu,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Tian Zhou,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tianbao Yang,0,0,1,1,0,4,3,1,3,5,8,26,0.615
Tianbing Xu,0,1,0,0,0,0,0,1,0,0,0,2,0.000
Tiancheng Li,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Tianfan Xue,0,0,0,0,0,0,0,0,0,2,1,3,1.000
Tianfang Xu,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Tianfu He,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tianfu Wu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tianhong Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tianlei Hu,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Tianlin Shi,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Tianlong Li,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tianmin Zou,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tianming Hu,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Tianming Liu,0,0,0,1,0,0,0,0,0,1,0,2,0.500
Tianqi Chen,0,0,0,0,0,2,1,0,1,1,0,5,0.400
Tianqi Zhao,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tianrui Li,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tiansheng Yao,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Tianshi Chen,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Tianshi Gao,0,0,1,0,1,0,0,0,0,0,0,2,0.000
Tianshu Lyu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tiantian Zha,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tianxi Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tianxiang Pan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tianxiao Shen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tianxing Wu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tianxiong Zhou,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tianyang Li,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tianyang Ma,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tianyang Zhang,0,0,0,0,0,0,0,0,1,1,1,3,1.000
Tianyi Cui,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tianyi Wu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tianyi Zhou,0,0,0,0,0,0,1,2,0,0,0,3,0.000
Tianyu Gu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tianzhu Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tias Guns,0,1,1,1,0,0,0,0,0,1,0,4,0.250
Tiberio Caetano,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tibério S. Caetano,0,1,2,3,1,2,0,0,0,0,0,9,0.000
Tie-Yan Liu,3,4,2,3,1,3,5,4,3,4,9,41,0.390
Tiejun Huang,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Tiejun Zhao,0,0,0,1,0,0,0,0,0,0,2,3,0.667
Tien Yin Wong,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tieniu Tan,0,0,0,0,0,0,1,0,0,5,2,8,0.875
Tiep Le,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tieyun Qian,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tiffany Barnes,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Tihua Duan,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tijl De Bie,0,0,0,0,2,0,0,0,0,1,0,3,0.333
Tik-Shun Wong,0,2,0,0,0,0,0,0,0,0,0,2,0.000
Till Hofmann,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Till Mossakowski,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Till Plumbaum,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Tim Althoff,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tim Baarslag,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tim Brys,0,0,0,0,0,1,0,2,0,0,0,3,0.000
Tim Chan,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tim Daly Jr.,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Tim Finin,0,1,0,0,0,0,0,0,0,1,0,2,0.500
Tim Genewein,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Tim Gollub,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Tim Guleri,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tim Hanratty,0,0,0,0,0,0,0,0,0,1,2,3,1.000
Tim Harbers,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Tim Hesterberg,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Tim Juchcinski,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Tim Klinger,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Tim Lillicrap,0,0,0,0,0,0,0,0,0,2,2,4,1.000
Tim Matthews,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Tim Miller,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Tim Muller,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tim Niemueller,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tim Oates,3,1,0,0,0,0,0,0,0,1,0,5,0.200
Tim P. Vogels,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tim Paek,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Tim Pohle,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Tim Rocktäschel,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Tim Roughgarden,0,0,0,0,0,0,1,0,1,1,1,4,0.750
Tim Salimans,0,0,0,0,0,0,0,0,0,3,0,3,1.000
Tim Schmidt,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Tim Tiedemann,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tim Weninger,0,0,0,0,1,0,0,0,0,0,1,2,0.500
Tim van Erven,1,0,0,0,1,1,0,3,1,2,0,9,0.333
Timm Jansen,0,1,0,0,1,0,0,0,0,0,0,2,0.000
Timnit Gebru,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Timo Baumann,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Timo Kötzing,0,0,0,1,0,0,0,0,0,0,1,2,0.500
Timon V. Kanters,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Timothy A. Machado,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Timothy Arthur Mann,0,0,0,0,1,0,0,1,1,1,0,4,0.500
Timothy Baldwin,1,1,0,0,0,0,0,0,0,1,0,3,0.333
Timothy C. Havens,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Timothy Chappell,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Timothy D. Hanks,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Timothy Edmunds,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Timothy F. Cootes,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Timothy Furtak,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Timothy G. Armstrong,0,0,2,0,0,0,0,0,0,0,0,2,0.000
Timothy Gardinier,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Timothy Harley,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Timothy Hirzel,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Timothy J. Bethea,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Timothy Jones 0001,0,0,0,0,1,0,0,0,1,0,0,2,0.500
Timothy Joseph Cerexhe,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Timothy K. Horiuchi,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Timothy Kopp,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Timothy L. Hinrichs,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Timothy M. Hospedales,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Timothy M. Lynar,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Timothy M. Stough,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Timothy N. Rubin,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Timothy P. Hanratty,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Timothy P. Lillicrap,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Timothy R. Hughes,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Timothy T. Rogers,1,1,1,1,1,0,1,0,1,0,0,7,0.143
Timothy W. Finin,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Timothy Weale,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Timothy Wiley,0,0,0,0,0,0,1,1,0,0,0,2,0.000
Timothy William Cleaver,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Timothy Yuen,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tin-Shing Chiu,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Tina Eliassi-Rad,1,1,0,1,1,1,2,0,0,0,0,7,0.000
Ting Chen,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Ting Guo,0,0,0,0,1,0,0,0,0,2,0,3,0.667
Ting Hua,0,0,0,0,0,0,1,1,0,1,0,3,0.333
Ting Li,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Ting Liu,0,0,0,0,1,1,0,0,2,1,0,5,0.600
Ting Wang,0,0,1,1,1,1,2,1,0,0,0,7,0.000
Ting Yao,0,0,0,0,0,0,0,1,1,0,2,4,0.750
Ting Yu,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Ting Yuan,0,0,0,0,0,0,0,3,0,0,0,3,0.000
Ting-Chang Hou,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ting-Hsiang Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Ting-Wei Lin,0,0,0,0,0,0,3,1,0,0,0,4,0.000
Ting-Yao Hu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Ting-Yi Shih,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ting-Yu Cheng,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tingfan Wu,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Tingjin Luo,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tingni Sun,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Tingting He,0,0,0,1,0,0,0,0,0,3,0,4,0.750
Tingting Xu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tingting Zhao,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Tingyang Xu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tinne Tuytelaars,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Tirthankar Dasgupta,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tivadar Papai,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Tjeerd Dijkstra,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Toan Luu,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Toan Tran,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tobias Baumgartner 0002,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Tobias Blum,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Tobias Emrich,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Tobias Friedrich 0001,0,0,0,0,0,0,0,0,0,0,3,3,1.000
Tobias Girschick,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Tobias Glasmachers,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Tobias Kaufmann,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Tobias Kellner,2,1,0,0,0,0,0,0,0,0,0,3,0.000
Tobias Lang 0001,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Tobias Linnenberg,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Tobias Scheffer,1,1,2,2,1,1,0,0,0,0,0,8,0.000
Tobias Schnabel,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Tobias Schröder,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Tobias Siebenlist,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Toby Hocking,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Toby O. Davies,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Toby Sharp,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Toby Walker,0,0,1,0,0,1,1,0,0,0,0,3,0.000
