author,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total,ratio
Ke Zhang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Ke Zhou,0,1,1,0,1,2,1,1,2,3,1,13,0.462
Keat Keong Phang,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Kecia L. Addison,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kedar Bellare,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Kee Siong Ng,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Kee Yuan Ngiam,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kee-Eung Kim,0,2,0,0,1,0,0,0,3,0,0,6,0.500
Kee-Sung Lee,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Kefan Hu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kefeng Deng,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Kehai Chen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kei Kobayashi,0,0,0,0,0,0,0,0,2,1,0,3,1.000
Keisuke Daimon,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Keisuke Hara,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Keisuke Sakaguchi,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Keita Del Valle Wangari,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Keith B. Hall,0,0,0,1,1,0,0,0,0,0,0,2,0.000
Keith C. C. Chan,0,0,0,1,1,0,0,0,0,0,0,2,0.000
Keith Cascio,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Keith Henderson,0,0,0,1,1,1,0,0,0,0,0,3,0.000
Keith M. Goolsbey,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Keith McGreggor,0,0,0,0,1,0,0,1,0,0,0,2,0.000
Keith Noto,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Keith Purrington,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Keith R. Bisset,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Keith Vertanen,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Keith van Rijsbergen,0,0,0,2,0,0,0,0,0,0,0,2,0.000
Keivan Alizadeh,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Keke Cai,1,0,0,0,1,0,0,0,1,0,0,3,0.333
Keke Chen,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Keli Xiao,0,0,0,1,0,0,0,1,0,0,0,2,0.000
Keli Zhang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kelly Ann Marshall,0,0,0,0,0,2,0,0,0,0,0,2,0.000
Kelly Moran,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kelly Ryan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kelly Y. Itakura,0,0,1,1,0,0,0,0,0,0,0,2,0.000
Kelsey Fargas,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Kelvin Luu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ken Barker,2,0,0,0,0,0,0,0,0,0,0,2,0.000
Ken Mohnkern,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Ken Satoh,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ken Sugawara,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Ken-ichi Fukui,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Ken-ichi Kawarabayashi,0,0,0,0,1,1,0,4,5,2,2,15,0.600
Ken-ichi Yokote,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Keng Hoon Gan,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Keng Kiat Lim,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Keng-Pei Lin,0,1,0,1,0,0,0,0,0,0,0,2,0.000
Keng-hao Chang,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Kenichi Kurihara,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kenichi Nogami,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Kenil C. K. Cheng,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kenji Araki,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Kenji Fukumizu,0,0,0,0,0,0,0,1,2,1,0,4,0.750
Kenji Kawaguchi,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kenji Sagae,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kenji Yamanishi,0,0,1,0,0,1,0,0,1,0,2,5,0.600
Kenneth D. Forbus,2,2,0,1,1,2,2,1,3,0,1,15,0.267
Kenneth Godwin,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Kenneth Joseph,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kenneth Kwok,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kenneth M. Bayer,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kenneth N. Brown,1,0,0,0,1,0,0,0,0,0,0,2,0.000
Kenneth O. Stanley,0,1,0,0,0,0,0,0,1,0,0,2,0.500
Kenneth R. Koedinger,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Kenneth St. Clair,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kenneth Tran,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kenneth W. Shum,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kenneth Wai-Ting Leung,0,0,0,0,1,0,0,1,0,0,0,2,0.000
Kenneth Ward Church,2,0,0,0,0,0,0,0,0,0,0,2,0.000
Kenneth Wingate Regan,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kenneth Wu,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kenneth Y. Goldberg,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kenney Ng,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kenny Daniel,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kenny Davila,0,0,0,0,0,0,0,0,0,2,1,3,1.000
Kenny Q. Zhu,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Kenny Qili Zhu,0,0,0,0,0,1,0,0,0,1,0,2,0.500
Kensuke Onuma,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Kent Norsworthy,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kent Shi,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kentaro Torisawa,0,0,0,0,0,0,0,0,1,1,1,3,1.000
Kentarou Hitomi,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Keping Bi,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Keqian Li,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Keren Fu,0,0,0,0,0,0,0,2,0,0,0,2,0.000
Kerry McGuire,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kerstin Bunte,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Keshi Dai,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Kevin A. Roundy,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Kevin B. Pratt,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kevin Bache,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kevin Bouchard,0,0,0,0,0,0,0,1,0,2,0,3,0.667
Kevin Chen-Chuan Chang,0,0,0,0,0,2,0,1,0,1,1,5,0.400
Kevin Chevalier,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kevin Chiew,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Kevin Dreler,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kevin Duh,0,1,0,0,0,0,0,0,0,1,1,3,0.667
Kevin English,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Kevin F. Webb,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kevin Gold,1,0,0,0,0,0,1,0,0,0,0,2,0.000
Kevin Haas,0,0,0,0,1,1,0,0,0,0,0,2,0.000
Kevin Hoffman,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kevin Hsin-Yih Lin,1,0,0,1,0,0,0,0,0,0,0,2,0.000
Kevin Lai,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kevin Leyton-Brown,3,0,0,3,2,3,1,0,1,2,2,17,0.294
Kevin Livingston,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kevin Lü,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kevin M. Carter 0001,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kevin McIntosh,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kevin Murphy 0002,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Kevin Ong,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kevin P. Murphy,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kevin Patel,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kevin Plis,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kevin Regan,0,0,0,2,0,0,0,0,0,0,0,2,0.000
Kevin Robert Canini,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kevin S. McKelvey,0,0,0,0,1,0,2,0,0,0,0,3,0.000
Kevin Scaman,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kevin Scavezze,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kevin Sebastian Luck,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kevin Small,0,1,0,1,0,0,0,0,0,0,0,2,0.000
Kevin Swersky,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kevin Tierney,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Kevin W. Bowyer,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kevin Waugh,1,0,0,0,0,0,0,0,3,0,0,4,0.750
Kevyn Collins-Thompson,1,0,1,0,0,1,3,0,0,1,1,8,0.250
Kewei Chen,0,1,1,0,1,0,0,0,0,0,0,3,0.000
Kewei Cheng,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Kewei Tu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kewen Wang,0,0,0,2,0,2,0,2,7,0,0,13,0.538
Kexin Ren,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Key-Sun Choi,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Keyang Xu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Keyang Zhang,0,0,0,0,0,0,0,0,1,1,1,3,1.000
Khalid Al-Kofahi,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Khalid El-Arini,0,0,1,0,1,1,1,0,0,0,0,4,0.000
Khang Nhut Lam,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Khashayar Rohanimanesh,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Khe Chai Sim,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Khoa Trinh,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Khoi D. Hoang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kiam Tian Seow,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Kian Hsiang Low,0,0,0,0,0,0,0,1,1,2,1,5,0.800
Kian-Lee Tan,0,0,0,0,0,1,1,2,0,0,0,4,0.000
Kian-Wei Kor,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kibok Lee,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kien Pham,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kien Tjin-Kam-Jet,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kieran McDonald,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kihyuk Sohn,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kijung Shin,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Kilian Q. Weinberger,0,0,0,1,0,0,2,3,2,1,0,9,0.333
Kilian Stoffel,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kim Bauters,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kim Nimon,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kim Wheeler,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kimberle Koile,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kimberly A. Gero,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kimberly Carlson,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kimmo Berg,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kimmo Kettunen,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kin Hou Lei,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Kin Ung,1,0,0,0,0,0,0,0,0,0,0,1,0.000
KinMing Kam,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Kira Griffitt,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kira Radinsky,0,0,0,0,0,1,1,0,0,0,1,3,0.333
Kira V. Adaricheva,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kiran Kate,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kiri L. Wagstaff,0,0,0,0,0,0,1,0,0,1,0,2,0.500
Kiri Wagstaff,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kiril Tsemekhman,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kirill Nikolaev,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kirsten Taylor-McCabe,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kirstin Early,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Kishan Wimalawarne,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kishore Jonna,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kishore Neppalli,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kisuh Ahn,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kittipat Virochsiri,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kivanc M. Ozonat,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Kiyana Zolfaghar,0,0,0,0,0,0,1,0,1,0,0,2,0.500
Kiyoto Miyajima,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kjetil Nørvåg,0,0,0,0,2,1,1,2,0,0,0,6,0.000
Klaus Ackermann,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Klaus Arthur Schmid,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Klaus Berberich,1,0,0,0,2,3,0,0,1,1,0,8,0.250
Klaus Fischer 0001,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Klaus Isak,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Klaus Seyerlehner,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Klemens Böhm,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Knot Pipatsrisawat,0,2,0,0,0,0,0,0,0,0,0,2,0.000
Ko Fujimura,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Ko-Hsin Cindy Wang,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kobbi Nissim,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Koby Crammer,0,0,0,0,1,0,0,0,1,1,0,3,0.667
Koen V. Hindriks,0,0,0,0,0,0,1,0,0,0,1,2,0.500
Kofi Boakye,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kohei Hayashi,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Koji Hino,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Koji Kamei,0,1,1,0,0,0,0,0,0,0,0,2,0.000
Koji Maruhashi,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Koji Tsuda,0,1,1,0,0,0,0,0,1,1,0,4,0.500
Koji Tsukamoto,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Koki Uchiyama,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kokil Jaidka,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Komal Kapoor,0,0,0,0,0,0,1,1,0,0,0,2,0.000
Kono Kim,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Konrad Feldman,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Konrad Schindler,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Konrad Zolna,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Konstantin Avrachenkov,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Konstantin Bauman,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Konstantin Kutzkov,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Konstantina Christakopoulou,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Konstantina Palla,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Konstantina Valogianni,0,0,0,0,0,0,1,1,0,0,0,2,0.000
Konstantine Arkoudas,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Konstantinos Athanasakos,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Konstantinos Blekas,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Konstantinos Theocharidis,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Konstantinos Tsiakas,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Konstantinos Zagoris,0,0,0,0,2,0,0,0,0,0,0,2,0.000
Koosha Khalvati,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Korris Fu-Lai Chung,1,0,0,0,0,0,0,0,0,1,0,2,0.500
Kosta Ristovski,0,0,0,0,0,0,1,0,0,0,1,2,0.500
Kostas E. Bekris,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kostas Stathis,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Kostas Stergiou,0,0,0,0,0,1,1,0,1,0,0,3,0.333
Kostas Tsichlas,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kostas Tsioutsiouliklis,0,0,0,0,1,0,0,0,1,1,1,4,0.750
Kostas Zoumpatianos,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kostyantyn M. Shchekotykhin,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Kotagiri Ramamohanarao,0,0,0,0,0,1,0,0,0,1,2,4,0.750
Koustuv Dasgupta,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kouzou Ohara,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Kripa Rajshekhar,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kripabandhu Ghosh,0,0,0,0,0,1,0,0,1,0,0,2,0.500
Kris Ganjam,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kris M. Kitani,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kris West,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Krishna P. Gummadi,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Krishna Prasad Chitrapura,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Krishna Yeswanth Kamath,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Krishnamurthy Viswanathan,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Krishnan Ramanathan,1,0,0,0,1,0,0,0,0,0,0,2,0.000
Krishnan Ramnath,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Krishnan S. Kumar,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Krishnaprasad Thirunarayan,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Krishnaram Kenthapadi,0,0,0,0,1,1,0,0,0,1,2,5,0.600
Krishnendu Chatterjee,0,0,0,0,0,0,0,0,2,1,1,4,1.000
Kriste Krstovski,0,0,0,0,0,1,0,0,1,1,0,3,0.667
Kristen Brent Venable,0,1,0,1,1,0,2,0,2,1,0,8,0.375
Kristen Grauman,1,0,0,0,0,1,0,0,0,0,0,2,0.000
Kristen Maria Summers,0,0,0,0,0,0,0,1,0,1,0,2,0.500
Kristian Kersting,0,1,0,2,1,1,6,7,0,2,3,23,0.217
Kristian Norling,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kristian Woodsend,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kristijonas Cyras,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Kristina Lerman,0,0,0,1,1,0,1,1,0,0,0,4,0.000
Kristina Star,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Kristina Toutanova,0,0,0,0,1,0,0,0,0,1,0,2,0.500
Kristy Hollingshead-Seitz,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Krisztian Balog,4,3,0,1,1,0,3,1,0,0,6,19,0.316
Krysta Marie Svore,0,1,1,2,0,1,0,0,0,0,0,5,0.000
Krzysztof Czarnecki,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Krzysztof Janowicz,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Krzysztof Sornat,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Krzysztof Wojtas,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Krzysztof Z. Gajos,0,1,0,0,0,0,0,0,0,1,0,2,0.500
Kseniya Buraya,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kshitij Judah,0,0,0,1,0,0,0,1,0,0,0,2,0.000
Kshitij P. Fadnis,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kshitiz Gupta,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kuan Li,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kuan-Hao Huang,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Kuan-Ta Chen,0,0,2,0,0,0,0,0,1,0,0,3,0.333
Kuan-Ting Chen,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Kuang Mao,0,0,0,0,1,1,1,0,0,0,0,3,0.000
Kuang-chih Lee,0,0,0,0,0,1,0,0,1,2,0,4,0.750
Kuansan Wang,0,0,1,2,2,1,0,1,0,0,1,8,0.125
Kugatsu Sadamitsu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kui Yu,0,0,0,0,0,1,1,0,1,0,0,3,0.333
Kuifei Yu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kuiyu Chang,1,0,0,0,1,0,0,1,0,0,0,3,0.000
Kuldeep Porwal,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kuldeep S. Meel,0,0,0,0,0,0,0,1,0,2,1,4,0.750
Kumar Sricharan,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kun Bai,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kun Gai,0,0,0,1,0,0,0,0,0,0,1,2,0.500
Kun Huang,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kun Kuang,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Kun Liu,0,0,1,0,0,0,0,0,0,1,0,2,0.500
Kun Song,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Kun Xu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kun Zhang,0,1,1,1,0,0,0,1,0,0,2,6,0.333
Kun Zhang 0001,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kun Zhou,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kun-Lin Liu,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kunal Mukerjee,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kunal Punera,0,1,1,1,1,0,0,0,0,0,0,4,0.000
Kunal Ray,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kunal Verma,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kunapareddy Chiranjeevi,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Kuniaki Uehara,0,1,0,0,1,0,0,0,0,0,0,2,0.000
Kunihiko Harada,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kunihisa Kobayashi,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kunihito Hoki,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kunpeng Zhang,0,0,0,0,0,2,0,0,0,0,0,2,0.000
Kunqing Xie,0,0,0,1,1,1,0,1,0,0,0,4,0.000
Kuntal Dey,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kuo Zhang,1,0,0,0,0,1,1,1,0,0,0,4,0.000
Kuo-Chu Chang,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kuo-Hao Zeng,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kuo-Kun Tseng,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kuo-Wei Chang,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kurt D. Bollacker,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kurt Driessens,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Kush R. Varshney,0,0,0,1,0,0,0,2,0,0,0,3,0.000
Kushal S. Dave,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Kustaa Kangas,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kwan Hui Lim,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kwangmoo Koh,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Kwun Ping Lai,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kye-Hyeon Kim,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kyeong-Jin Oh,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kyeong-Min Nam,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kyle Bowen,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kyle D. Feuz,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kyle Hollins Wray,0,0,0,0,0,0,0,0,1,1,1,3,1.000
Kyle Klein,0,0,0,0,1,1,0,0,0,0,0,2,0.000
Kyle Kloster,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Kyle Lund,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Kyle Soska,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kyle Williams,0,0,0,0,0,0,0,1,0,3,0,4,0.750
Kyomin Jung,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Kyosuke Nishida,0,0,0,0,0,1,0,0,0,0,1,2,0.500
Kyoungup Park,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kyumin Lee,0,0,0,1,0,0,0,0,1,0,0,2,0.500
Kyung-Il Lee,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Kyung-Min Kim,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Kyung-Soon Lee,0,1,0,0,0,0,0,1,0,0,0,2,0.000
Kyunghyun Cho,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Kyungmin Bae,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Kyungyeol Park,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Kyusong Lee,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Kåre Mølbak,0,0,0,0,0,0,0,0,0,0,1,1,1.000
L. Elisa Celis,0,0,0,0,0,1,0,0,0,0,0,1,0.000
L. Venkata Subramaniam,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lachlan Thomas Dufton,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Ladislau Bölöni,0,0,0,0,0,0,1,0,1,1,0,3,0.667
Laetitia Papaxanthos,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Laing Dai,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Laiwan Chan,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Lakhdar Sais,1,0,0,0,0,0,0,0,0,1,0,2,0.500
Laks V. S. Lakshmanan,0,0,0,0,0,2,2,3,0,0,0,7,0.000
Lakshmanan Velusamy,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Lakshminarayanan Subramanian,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Lam Tran,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lan Du,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lan Lin,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Lan Nie,3,1,0,0,0,0,1,0,0,0,0,5,0.000
Lan Wei,0,0,0,0,0,0,0,0,1,0,0,1,1.000
