author,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total,ratio
Leonardo Jost,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Leonardo Mendonça de Moura,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Leonardo Rubio,0,0,0,0,0,0,1,1,0,0,0,2,0.000
Leonardo Shikida,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Leonardo Weiss Ferreira Chaves,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Leonel Dario Rozo,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Leong Hou U,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Leonid Boytsov,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Leonid Karlinsky,0,0,1,2,0,0,0,0,0,0,1,4,0.250
Leonid Keselman,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Leonid Kontorovich,1,0,0,1,0,0,0,0,0,0,0,2,0.000
Leonid Libkin,0,0,0,0,0,0,0,1,0,1,0,2,0.500
Leonid Novak,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Leonid Pekelis,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Leonid Pishchulin,0,0,0,0,1,1,1,1,1,1,1,7,0.429
Leonid Ryzhyk,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Leonid Sigal,2,1,1,1,1,1,2,2,5,6,3,25,0.560
Leonidas J. Guibas,1,0,0,2,0,0,2,2,1,3,5,16,0.562
Leonidas Lampropoulos,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Leonidas Lefakis,0,0,0,1,0,0,1,0,0,0,0,2,0.000
Leonidas Spinoulas,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Leopoldo E. Bertossi,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Leora Morgenstern,0,1,0,0,0,2,0,1,1,0,0,5,0.200
Lequan Yu,0,0,0,0,0,0,0,0,0,1,2,3,1.000
Leroy Chew,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lerrel Pinto,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Les E. Atlas,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Leslie Ann Goldberg,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Leslie G. Valiant,0,2,0,1,0,0,0,0,0,0,0,3,0.000
Leslie Keely,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Leslie N. Smith,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Leslie Pack Kaelbling,2,2,0,0,0,1,1,2,1,0,0,9,0.111
Lester W. Mackey,0,1,0,0,1,0,0,0,1,0,0,3,0.333
Leto Peel,0,0,0,0,1,0,0,0,1,0,0,2,0.500
Lev Bogolubsky,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lev Faivishevsky,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Lev Reyzin,1,1,0,1,0,0,0,1,2,0,1,7,0.429
Lev-Arie Ratinov,0,3,0,0,0,0,0,0,0,0,0,3,0.000
Levent Koc 0001,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Levente Hajder,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Levente Kovács,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Levi Boyles,0,0,0,0,1,1,1,0,0,0,0,3,0.000
Levi H. S. Lelis,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Levi Lelis,0,0,0,0,1,1,0,0,0,0,0,2,0.000
Levi Valgaerts,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lewis D. Griffin,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Lexi Gao,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lexiang Ye,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Lexin Li,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Lexing Xie,0,1,0,0,0,0,1,0,0,1,1,4,0.500
Leyuan Fang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Li Bai,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Li Chen,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Li Chen 0009,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Li Cheng,0,3,0,0,0,0,0,0,0,1,1,5,0.400
Li Chou,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Li Deng,0,0,0,0,0,1,0,0,2,1,4,8,0.875
Li Dong,0,0,0,0,0,1,1,1,1,0,0,4,0.250
Li Fei-Fei,0,0,0,0,0,0,0,0,0,5,9,14,1.000
Li Gang Wu,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Li Gao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Li Guan,1,1,0,1,0,2,0,0,0,0,0,5,0.000
Li Guo 0001,0,0,0,0,1,0,0,2,0,1,0,4,0.250
Li Guo 0008,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Li He,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Li Jiang,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Li Li,0,2,0,0,0,0,0,0,0,1,0,3,0.333
Li Lin,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Li Ling Ko,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Li Liu,0,0,0,0,0,0,0,0,0,2,7,9,1.000
Li Ma,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Li Niu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Li Pu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Li Shang,0,0,0,0,0,0,1,0,1,0,2,4,0.750
Li Shen,0,0,0,0,0,0,1,0,0,1,1,3,0.667
Li Shen 0001,0,0,0,0,0,2,0,0,0,0,0,2,0.000
Li Shen 0003,0,1,1,0,1,0,0,1,1,0,0,5,0.200
Li Song,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Li Sun,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Li Tan,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Li Tu,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Li Wan,1,0,2,0,0,0,0,0,1,0,0,4,0.250
Li Wang,0,1,1,0,0,0,0,2,0,1,0,5,0.200
Li Wang 0026,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Li Wang 0033,0,0,0,0,0,1,0,0,1,1,1,4,0.750
Li Wei,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Li Xiong 0001,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Li Xu,1,0,0,0,0,0,0,1,0,0,0,2,0.000
Li Xu 0001,0,0,0,1,0,0,2,3,4,1,1,12,0.500
Li Xue,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Li Yao,0,0,0,0,0,0,1,1,0,0,0,2,0.000
Li Yi,1,0,0,0,0,0,0,0,0,0,2,3,0.667
Li Yu,1,0,0,1,1,0,0,0,0,0,1,4,0.250
Li Zhang,1,2,1,1,0,1,0,2,1,1,3,13,0.385
Li Zhang 0001,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Li Zhang 0003,0,0,2,1,1,0,1,1,0,0,0,6,0.000
Li Zhang 0005,2,0,0,0,0,0,0,0,0,0,0,2,0.000
Li Zhang 0007,0,1,0,0,1,0,0,0,0,0,0,2,0.000
Li Zhao,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Li Zheng,0,0,1,1,1,0,1,1,0,0,0,5,0.000
Li Zhou,0,0,0,0,0,0,1,0,1,0,0,2,0.500
Li Zhuo 0001,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Li-Jia Li,2,0,2,3,0,0,0,1,2,0,2,12,0.333
Li-Ming Wang,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Li-Ping Liu,0,0,0,0,1,1,0,0,0,0,1,3,0.333
Li-Tal Mashiach,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Li-wei He,0,0,0,0,1,0,0,0,0,0,0,1,0.000
LiLing Jiang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Liad Blumrosen,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Liad Wagman,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Liadh Kelly,0,1,0,0,0,0,0,2,0,0,0,3,0.000
Liam Cripwell,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liam F. Ellis,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Liam Mac Dermed,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Liam MacDermed,0,0,0,0,2,1,1,0,0,0,0,4,0.000
Liam Paninski,0,1,0,0,1,0,5,1,0,3,3,14,0.429
Liam Solus,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lian Duan,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lian Meng,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lian Zhou,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liana Ermakova,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liane Lewin-Eytan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liane Longpre,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liang Chen,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Liang Ding,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Liang Du,0,0,0,0,0,0,0,1,3,1,0,5,0.800
Liang Ge,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Liang Han,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liang He,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Liang Hu,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Liang Kong,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Liang Lan,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Liang Li,0,0,0,0,0,0,1,0,0,0,1,2,0.500
Liang Li 0003,0,0,0,0,1,0,0,0,0,0,1,2,0.500
Liang Lin,1,0,2,0,1,3,3,2,3,6,9,30,0.600
Liang Liu,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Liang Pang,0,0,0,0,0,0,0,0,0,3,0,3,1.000
Liang Shi,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Liang Sun 0001,0,2,3,1,1,0,0,0,0,0,0,7,0.000
Liang Tang,0,0,0,1,1,1,1,1,1,1,0,7,0.286
Liang Wan,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Liang Wang,0,1,0,0,1,0,0,0,0,1,1,4,0.500
Liang Wang 0001,1,2,0,0,0,1,1,1,5,4,5,20,0.700
Liang Wang 0002,1,2,0,1,1,0,0,0,0,0,0,5,0.000
Liang Xiang,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Liang Xiao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liang Xie,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Liang Xiong,1,0,0,0,1,1,0,0,0,0,0,3,0.000
Liang Yang 0002,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Liang Yao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liang Yin,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Liang Zhan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liang Zhang,0,1,0,0,1,0,0,1,1,1,2,7,0.571
Liang Zhao,0,0,0,0,0,0,1,1,1,2,1,6,0.667
Liang Zheng,0,0,0,0,0,0,1,2,1,1,2,7,0.571
Liang-Chi Hsieh,0,0,0,0,2,0,0,0,0,0,0,2,0.000
Liang-Chieh Chen,0,0,0,0,0,0,0,2,0,2,0,4,0.500
Liang-Gee Chen,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Liang-Hao Huang,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Liang-Jian Deng,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liang-Tien Chia,0,0,0,2,1,0,0,0,0,0,0,3,0.000
Liangbei Xu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Liangcai Gao,0,0,0,0,0,0,0,1,1,1,0,3,0.667
Liangda Fang,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Liangda Li,0,0,0,0,0,1,0,2,2,0,0,5,0.400
Lianghao Li,0,0,0,0,0,2,1,0,0,1,0,4,0.250
Liangjiang Yu,0,0,0,0,1,0,0,1,1,0,0,3,0.333
Liangjie Hong,0,0,1,1,4,1,0,0,0,0,1,8,0.125
Liangke Gui,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liangliang Cao,1,1,0,1,2,1,4,0,0,3,1,14,0.286
Liangliang Ren,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liangliang Wang,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Liangpeng Zhang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liangqiong Qu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liangsheng Wang,2,1,0,0,0,0,0,0,0,0,0,3,0.000
Liangyong Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liangyu Chen,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Liangyue Li,0,0,0,0,0,0,1,0,1,1,1,4,0.750
Liangzhe Chen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lianli Gao,0,0,0,0,0,0,0,0,1,1,1,3,1.000
Lianlong Wu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lianqiang Zhou,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liansheng Zhuang,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Lianwen Jin,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Lianzhi Tan,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Liat Ein-Dor,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Licai Wang,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Lichan Hong,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lichao Huang,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Licheng Jiao,0,0,0,0,0,1,0,0,0,0,1,2,0.500
Licheng Yu,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Lichun Yang,0,0,0,0,2,0,0,0,0,0,0,2,0.000
Licia Capra,0,0,1,1,1,0,0,0,1,0,0,4,0.250
Lida Li,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Lidan Miao,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Lidan Shou,0,0,0,0,3,3,3,1,0,1,0,11,0.091
Lidan Wang,0,0,0,1,1,1,1,1,0,0,0,5,0.000
Lide Wu,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Lidia Grauer,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Lidong Bing,0,0,0,0,1,0,0,1,0,1,3,6,0.667
Lie Gu,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Lie Wang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Liefei Xu,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Liefeng Bo,0,1,3,1,3,3,2,1,0,0,0,14,0.000
Lifan Guo,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lifan Zhao,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lifang He,0,0,0,0,0,0,0,0,0,1,2,3,1.000
Lifei Chen,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lifei Yu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lifeng Shang,0,0,1,0,0,0,0,0,0,0,1,2,0.500
Lifeng Sun,1,0,0,0,2,0,0,1,0,0,0,4,0.000
Ligang Liu,0,0,0,1,0,0,0,0,0,1,0,2,0.500
Ligang Zheng,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lihe Zhang,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Liheng Xu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Liheng Zhang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lihi Naamani Dery,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Lihi Zelnik-Manor,1,2,0,1,0,2,2,1,1,0,1,11,0.182
Lihong Li 0001,0,1,0,2,2,0,0,0,0,3,1,9,0.444
Lihong Peng,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lihong Wang,0,0,0,0,0,0,0,1,0,1,0,2,0.500
Lihua Lei,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lihuo He,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Lijie Chen,0,0,0,0,0,0,0,0,0,2,3,5,1.000
Lijie Fan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lijuan Duan,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Lijun Chang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lijun Tang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lijun Wang,0,0,0,0,0,0,0,0,1,1,1,3,1.000
Lijun Wu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lijun Yin,1,1,1,1,1,1,0,0,0,2,0,8,0.250
Lijun Zhang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lijun Zhang 0001,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lijun Zhang 0005,0,0,0,2,0,2,3,1,3,3,6,20,0.600
Likun Qiu,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Lili Dworkin,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lili Guo,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Lili Jiang,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Lili Ju,0,0,0,0,1,0,0,1,0,0,0,2,0.000
Lili Mou,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lili Tao,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Lili Zhao,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Lilia Moshkina,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Lilian Calvet,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lilian Tang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lilian Weng,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Liliana Calderón-Benavides,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Liliana Lo Presti,0,0,0,0,0,0,1,0,1,0,0,2,0.500
Liliang Zhang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lilin Shen,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lilla Zöllei,0,1,0,0,0,0,0,0,0,1,0,2,0.500
Lillian Lee,1,0,0,0,1,0,0,0,0,0,0,2,0.000
Lillian N. Cassel,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lily Guo,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Lilyana Mihalkova,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Lime Iida,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Limei Jiao,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Limin Wang,0,0,0,0,0,0,1,1,3,2,2,9,0.778
Limin Yao,0,1,1,0,0,0,0,0,0,0,0,2,0.000
Liming Chen 0002,0,0,0,0,1,0,0,1,0,1,0,3,0.333
Liming Wang,0,1,0,0,0,0,1,0,0,0,0,2,0.000
Liming Zhang 0001,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Liming Zhang 0002,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Liming Zhao,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Liming Zhu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Limsoon Wong,1,1,0,0,0,2,0,0,0,0,0,4,0.000
Lin Chang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lin Chen,0,0,0,1,0,0,1,1,0,0,2,5,0.400
Lin Chen 0003,0,0,0,0,0,0,0,0,0,2,2,4,1.000
Lin Chen 0010,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lin Dai,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Lin Du,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lin Gan,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Lin Li 0001,2,2,0,0,0,1,0,1,0,0,0,6,0.000
Lin Liang,0,1,0,1,0,0,0,0,0,0,0,2,0.000
Lin Liu 0001,0,0,1,0,1,0,0,0,0,0,0,2,0.000
Lin Ma,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Lin Mei,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Lin Padgham,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Lin Qiu,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lin Sun,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Lin Tian,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lin Wang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lin Wu,0,0,0,1,0,0,0,0,1,0,0,2,0.500
Lin Xiao,0,0,1,1,0,0,0,2,2,0,1,7,0.429
Lin Xiong,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lin Xu,0,0,0,2,0,1,0,0,0,0,0,3,0.000
Lin Yan,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lin Yang,1,1,0,0,1,0,0,0,1,2,3,9,0.667
Lin Yaying,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Lin Zhong 0002,0,0,0,0,0,1,2,0,0,0,0,3,0.000
Lina J. Karam,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lina Khatib,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Lina Yao,0,0,0,0,0,0,0,2,1,0,1,4,0.500
Lina Ye,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Linas Baltrunas,0,0,0,0,0,1,0,1,0,0,0,2,0.000
Linchao Bao,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Linchao Zhu,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Linda Andersson,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Linda Brodo,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Linda Doyle,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Linda G. Shapiro,1,0,1,0,0,1,1,0,0,1,1,6,0.333
Linda Kato,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Linda M. Wills,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Linda P. Salamanca,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Linda Sellie,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Line C. Pouchard,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Linfei Zhou,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Linfeng Song,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Ling Chen,0,0,0,0,0,0,2,0,1,1,0,4,0.500
Ling Chen 0001,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Ling Feng,0,0,0,0,0,1,0,1,0,0,0,2,0.000
Ling Huang,0,1,1,2,0,0,0,1,0,0,0,5,0.000
Ling Liu,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Ling Liu 0001,0,0,1,0,0,0,1,1,1,0,0,4,0.250
Ling Shao,0,0,0,0,0,1,0,4,0,0,7,12,0.583
Ling Yan,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Ling Zhang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Ling-Jyh Chen,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Ling-Yin Wei,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Ling-Yu Duan,0,0,0,0,0,1,0,0,0,1,1,3,0.667
Lingfei Wu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lingfeng Yuan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Linghui Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lingjing Hu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Linglong Kong,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lingqiao Liu,0,0,0,0,1,1,1,1,2,3,5,14,0.714
Linguang Zhang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lingxi Xie,0,0,0,0,0,0,0,1,0,2,0,3,0.667
Lingyang Chu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lingyu Wei,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Lingyu Zhang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lingyun Ruan,0,0,0,0,0,0,0,2,0,0,0,2,0.000
Lingyun Wu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lingzi Hong,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Linh Thai Nguyen,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Linhong Zhu,0,0,0,0,0,1,0,0,0,1,0,2,0.500
Linjie Luo,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Linjie Yang,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Linjun Yang,1,0,3,3,0,0,0,0,0,0,0,7,0.000
Linkai Luo,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Linkai Weng,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Linli Xu,0,0,1,1,0,1,0,0,4,0,1,8,0.625
Linlin Li 0002,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Linlin Liu,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Linlin Shen,0,0,0,0,0,0,0,0,0,2,1,3,1.000
Linlin Wang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Linlin Xu,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Linlin Zong,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Linmei Hu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Linmi Tao,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Linpeng Tang,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Linsey Xiaolin Pang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Linus Hamilton,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Linus Svärm,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Linwei Wang,0,0,1,0,0,0,0,1,0,0,0,2,0.000
Linxi Liu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Linxia Zhang,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Linyun Fu,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Linyun Yu,0,0,0,0,0,0,1,0,0,0,1,2,0.500
Lionel Baboud,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Lionel Carmant,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Lionel Gueguen,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Lionel M. Ni,0,0,0,1,0,0,1,1,0,0,0,3,0.000
Lionel Martin,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lionel Ott,0,0,0,0,0,0,0,1,0,1,0,2,0.500
Lior Meister,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Lior Rokach,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Lior Seeman,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Lior Talker,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Lior Wolf,3,1,0,2,1,0,2,3,3,3,5,23,0.478
Lipeng Si,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Lipika Dey,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Liping Jing,0,1,0,0,0,0,0,0,1,0,0,2,0.500
Liping Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liping Wu,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Liqian Ma,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liqiang He,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Liqiang Nie,0,0,0,0,1,0,0,1,1,3,8,14,0.857
Liqing Zhang,1,1,0,1,2,0,1,1,1,0,0,8,0.125
Liqun Chen,0,0,0,0,0,0,0,0,0,0,3,3,1.000
